OTUID,Y11_Spring_1,Y11_Spring_2,Y11_Spring_3,Y11_Spring_4,Y11_Summer_1,Y11_Summer_2,Y11_Summer_3,Y11_Summer_4,Y2_Spring_1,Y2_Spring_2,Y2_Spring_3,Y2_Spring_4,Y2_Summer_1,Y2_Summer_2,Y2_Summer_3,Y2_Summer_4,Y5_Spring_1,Y5_Spring_2,Y5_Spring_3,Y5_Spring_4,Y5_Summer_1,Y5_Summer_2,Y5_Summer_3,Y5_Summer_4,Y8_Spring_1,Y8_Spring_2,Y8_Spring_3,Y8_Spring_4,Y8_Summer_1,Y8_Summer_2,Y8_Summer_3,Y8_Summer_4
ASV_6340,18,6,11,29,3,3,1,4,2,6,9,3,0,1,2,0,18,5,3,17,12,5,1,11,14,6,4,2,0,8,3,3
ASV_5503,9,16,10,11,2,3,4,2,19,10,35,4,2,5,1,2,7,7,5,13,3,2,2,2,8,8,4,4,6,2,1,1
ASV_5847,0,1,8,4,3,6,7,4,23,18,24,18,16,13,9,7,4,1,1,1,1,4,5,0,4,8,8,6,4,1,1,0
ASV_85,4,4,1,5,1,5,6,4,30,17,6,5,0,6,4,3,0,6,0,14,0,1,0,5,18,16,5,25,8,3,4,3
ASV_158,0,0,1,0,1,0,1,7,0,0,0,2,16,51,11,45,0,1,0,0,1,8,24,5,0,0,1,1,16,4,3,10
ASV_4464,5,10,20,9,10,3,8,2,7,1,6,3,2,2,2,0,5,3,3,5,8,7,7,8,10,6,4,2,14,16,7,13
ASV_7271,8,6,7,10,19,5,8,7,1,0,1,0,1,1,1,1,11,4,9,9,8,4,3,15,4,8,6,6,9,15,9,12
ASV_4254,1,1,16,4,1,7,1,6,27,23,27,8,6,7,13,11,1,5,2,9,2,3,6,2,3,6,4,2,2,0,1,1
ASV_8157,2,0,0,22,5,1,0,0,0,0,12,0,0,0,1,1,49,55,3,4,0,0,3,2,8,3,8,2,23,1,3,0
ASV_7354,1,2,16,4,0,9,7,1,12,20,9,14,7,12,3,26,6,3,2,6,3,7,4,2,7,9,1,6,7,1,0,0
ASV_8346,0,1,1,1,1,1,2,2,40,22,38,13,14,7,12,15,2,0,1,3,1,1,2,0,5,6,6,0,0,2,3,4
ASV_6141,18,8,8,15,8,1,12,4,9,1,1,0,1,0,0,0,6,10,3,5,5,4,3,1,21,4,11,4,5,7,22,8
ASV_4145,1,2,10,7,0,1,2,0,46,42,25,7,18,13,4,4,2,1,0,3,0,0,0,2,4,3,0,4,3,0,1,0
ASV_6368,10,12,5,9,1,1,5,2,17,2,3,0,0,1,0,2,2,19,3,22,2,4,1,2,23,18,5,28,3,1,0,2
ASV_3048,17,17,2,5,2,2,0,9,14,1,16,7,2,2,2,1,8,8,14,15,3,6,4,9,10,4,0,7,5,4,5,3
ASV_7719,2,11,10,3,1,3,1,12,0,4,1,39,1,3,3,4,9,0,14,5,9,0,44,11,5,2,1,2,1,3,0,0
ASV_5993,0,3,2,7,1,0,0,1,2,0,3,9,21,8,24,2,3,2,3,1,3,3,1,3,1,12,6,68,6,3,4,2
ASV_5275,12,17,18,21,14,10,7,12,7,1,1,1,1,2,0,0,3,1,0,3,6,8,5,9,5,4,4,5,0,12,7,7
ASV_3222,0,2,5,0,3,2,14,11,1,0,2,0,10,8,49,3,12,1,0,3,7,11,11,10,0,0,0,2,14,9,4,9
ASV_30,5,7,1,1,1,2,3,6,9,1,9,2,11,33,28,10,1,3,1,1,8,5,12,3,7,1,1,5,8,10,7,0
ASV_8578,4,4,18,4,1,13,3,7,4,4,3,29,8,6,3,35,4,0,4,1,9,0,17,5,3,7,1,2,1,1,1,0
ASV_7216,14,18,3,20,4,7,3,6,0,0,1,1,2,1,0,1,10,3,7,12,7,1,3,11,16,9,8,1,7,5,11,9
ASV_5478,15,16,10,6,0,6,7,11,1,0,1,0,0,0,0,0,2,15,2,24,3,7,1,4,21,5,3,21,2,5,9,4
ASV_8648,2,1,3,7,0,3,9,0,13,11,8,21,5,11,21,29,5,0,2,1,3,1,4,2,6,16,2,4,9,1,0,1
ASV_111,2,5,6,1,1,5,9,2,28,20,4,2,2,6,3,3,1,6,1,2,1,4,0,2,19,8,5,33,16,3,0,1
ASV_7950,4,9,7,7,5,0,3,1,2,12,21,5,2,1,2,3,17,13,5,9,4,2,3,7,9,5,7,12,4,2,10,7
ASV_6466,6,10,9,18,18,10,10,14,1,0,1,2,1,0,2,0,13,0,3,6,2,6,7,7,1,11,9,4,6,9,5,9
ASV_5513,1,3,8,1,0,4,14,1,21,20,29,10,10,22,6,9,1,1,8,5,2,0,5,3,0,8,0,2,3,2,0,1
ASV_70,0,2,5,3,1,2,3,4,44,12,8,1,0,2,1,2,0,3,2,4,0,4,0,3,28,18,3,25,9,3,3,5
ASV_6036,7,12,10,6,7,6,12,7,1,2,8,2,9,3,12,4,2,2,2,1,9,6,8,10,5,3,3,9,10,7,1,13
ASV_7750,17,13,12,12,1,4,4,4,14,2,11,1,1,0,1,2,9,10,6,4,7,8,5,7,7,7,3,9,2,5,7,4
ASV_66,4,5,2,5,0,4,2,4,14,1,6,5,22,20,11,9,4,5,2,6,6,7,4,10,9,5,2,6,3,6,6,4
ASV_6913,2,3,4,8,0,1,8,0,7,4,12,58,16,3,9,39,4,1,0,1,4,0,5,0,0,5,4,0,1,0,0,0
ASV_7486,9,13,3,3,2,0,2,4,24,1,15,13,2,3,3,0,12,7,6,10,2,3,2,5,17,4,2,3,4,8,10,6
ASV_2963,8,14,5,7,8,9,10,11,0,0,0,3,4,5,4,1,1,1,3,4,17,10,9,12,10,5,9,2,12,8,3,3
ASV_8177,3,9,4,6,0,5,0,0,14,6,20,21,2,3,20,19,11,2,8,13,3,0,4,3,8,9,3,1,0,1,0,0
ASV_11,0,4,1,1,0,0,1,0,0,0,7,0,0,0,3,4,3,0,1,2,0,0,0,0,5,2,162,0,0,1,0,1
ASV_7920,8,3,5,5,0,6,3,2,4,7,6,25,3,9,15,15,12,11,5,2,1,4,8,3,14,9,3,4,2,1,1,1
ASV_4847,3,3,5,5,5,4,7,7,21,4,9,1,1,3,1,1,5,8,2,6,0,4,3,0,25,23,4,6,12,3,6,9
ASV_4668,5,19,8,14,3,3,11,12,5,0,18,0,0,0,1,1,15,11,2,3,5,5,0,1,33,2,1,4,0,9,2,3
ASV_7065,0,0,1,1,0,0,0,0,11,0,0,169,3,0,1,1,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
ASV_4808,7,6,6,7,6,7,2,2,2,4,16,7,6,4,4,0,8,4,7,13,10,5,6,15,6,4,2,3,6,10,7,3
ASV_6358,14,12,5,10,11,8,3,8,2,1,0,0,0,0,0,0,2,8,6,3,3,4,0,3,9,6,7,45,1,8,7,9
ASV_7955,4,5,11,14,9,7,9,4,18,0,2,2,0,3,1,0,16,4,9,3,13,3,4,22,8,2,4,1,3,5,6,2
ASV_7049,1,3,12,9,4,2,5,4,2,0,22,13,9,6,5,4,12,10,7,7,3,1,4,6,6,3,12,0,6,4,5,7
ASV_4198,8,22,8,6,1,4,3,3,14,11,31,8,5,6,3,1,10,1,4,9,2,0,4,4,9,3,3,4,4,2,0,0
ASV_3819,23,17,5,6,2,2,1,1,0,0,0,0,0,0,0,0,2,12,1,31,3,2,2,16,15,1,4,25,4,10,4,4
ASV_7258,8,7,15,9,4,2,2,3,1,2,18,5,2,2,5,2,14,12,3,11,2,1,1,7,8,11,18,2,3,4,3,6
ASV_4154,2,1,7,1,0,0,3,0,59,53,19,9,16,4,1,4,2,0,1,0,0,0,0,0,2,2,1,0,5,1,0,0
ASV_6255,5,6,17,5,3,1,3,4,8,0,6,10,6,1,7,2,7,10,7,8,4,3,4,4,8,14,1,10,5,9,9,5
ASV_6175,11,9,8,7,6,0,4,3,0,4,10,14,0,2,3,1,11,8,6,4,9,7,0,3,14,5,8,2,12,9,4,7
ASV_21,6,5,5,5,1,2,3,6,3,2,0,7,12,8,35,16,3,2,5,1,4,13,8,6,1,1,2,2,9,8,7,3
ASV_6007,7,15,6,19,4,8,5,4,11,2,4,0,1,2,1,1,2,12,2,16,1,4,1,3,16,4,11,20,4,5,0,0
ASV_4766,3,5,6,4,14,3,7,3,1,3,6,9,14,4,8,1,3,5,4,3,6,4,6,14,2,3,3,2,8,11,1,24
ASV_6199,9,5,18,10,2,5,7,4,0,0,0,1,0,0,0,2,7,13,18,8,4,6,3,2,6,8,12,9,7,9,12,3
ASV_8570,2,9,1,1,2,5,0,10,10,15,6,19,2,19,11,8,7,6,9,4,4,9,3,4,8,7,0,4,1,1,2,1
ASV_5856,0,1,1,0,0,2,1,1,20,90,5,14,4,2,5,7,6,0,2,2,4,1,6,0,2,7,0,2,0,3,1,1
ASV_4912,0,0,0,1,0,1,3,0,59,32,16,25,20,3,4,3,1,3,0,0,4,1,2,0,1,3,3,3,0,0,1,1
ASV_7197,15,4,7,5,1,8,1,2,3,0,0,0,0,0,0,0,6,9,7,6,8,6,6,8,15,9,6,33,3,7,11,3
ASV_3124,4,9,9,13,9,7,13,10,8,2,6,0,3,0,9,2,8,8,1,4,3,5,4,8,4,5,2,4,5,7,8,9
ASV_4366,5,3,11,1,2,0,1,1,2,3,14,5,11,19,11,3,6,2,12,14,5,9,2,3,3,3,12,3,4,10,1,8
ASV_5164,3,3,2,0,1,0,0,4,17,15,16,26,9,20,5,8,19,4,8,2,2,1,4,2,4,3,2,6,0,0,3,0
ASV_4158,0,2,11,17,4,3,6,5,2,0,12,2,6,1,30,3,15,13,11,7,4,0,3,13,1,3,5,2,3,1,1,3
ASV_4096,10,13,5,1,9,0,5,16,0,0,9,0,1,0,0,0,11,2,5,0,10,5,2,7,6,1,12,8,6,21,13,10
ASV_7023,4,15,0,4,3,7,2,10,1,11,5,9,3,8,1,6,3,5,3,6,8,9,5,3,12,5,2,14,4,9,3,8
ASV_3945,13,8,10,10,17,13,8,10,0,0,0,0,0,0,0,0,2,2,1,0,1,5,2,2,0,10,8,22,8,9,11,16
ASV_4520,6,11,8,7,3,5,7,4,1,2,3,0,5,1,2,0,8,9,10,9,9,9,4,5,8,8,8,12,5,9,7,3
ASV_33,3,15,6,4,1,7,7,7,4,3,8,6,10,11,7,7,6,0,6,6,12,7,5,8,6,3,3,1,2,6,5,6
ASV_4099,1,7,15,4,3,6,6,4,1,0,1,0,1,2,1,0,13,6,10,11,9,17,7,8,2,5,8,12,9,11,6,2
ASV_8444,0,2,21,3,0,2,0,3,17,6,10,14,22,6,12,17,6,2,7,4,2,1,4,2,4,7,1,7,5,0,1,0
ASV_7228,15,13,9,11,1,5,6,11,8,4,1,0,0,1,0,3,0,22,3,4,3,23,1,4,2,9,0,17,3,2,4,2
ASV_6,5,10,10,7,0,0,1,2,2,5,4,14,12,10,13,2,9,2,7,9,4,10,3,5,2,1,3,5,6,6,14,4
ASV_5854,0,1,2,0,1,3,0,2,21,19,4,16,15,8,6,30,5,0,0,2,4,2,20,2,8,5,5,0,1,2,0,3
ASV_106,0,0,3,0,1,5,8,2,9,6,8,2,18,30,38,15,1,0,3,0,5,4,3,3,1,0,0,2,9,3,2,6
ASV_4429,18,9,11,8,8,9,13,3,0,1,0,0,0,0,0,0,7,4,3,4,13,6,5,5,8,6,7,1,10,8,14,5
ASV_5121,9,16,13,9,4,5,3,4,0,1,2,0,5,4,4,0,12,5,7,7,8,7,6,6,8,2,10,5,7,6,10,1
ASV_8492,0,0,0,0,0,1,0,0,48,18,8,25,14,7,10,12,5,0,2,0,2,0,4,0,7,13,4,1,0,3,0,2
ASV_76,7,1,3,4,1,3,4,4,9,0,14,7,16,23,11,6,3,2,3,3,4,2,5,7,6,3,2,6,9,7,4,6
ASV_7662,4,7,8,1,1,0,0,1,4,1,23,3,7,4,3,17,11,10,1,7,5,7,10,4,3,3,3,1,2,9,15,10
ASV_94,2,5,4,2,5,6,6,24,0,0,2,4,0,7,5,4,3,1,0,1,4,15,9,5,0,2,0,1,27,19,5,17
ASV_6121,14,11,34,12,1,6,1,4,5,0,0,0,0,0,0,0,1,12,5,2,4,9,1,6,6,7,3,18,1,6,10,5
ASV_15,5,9,7,10,2,0,0,2,1,2,2,6,20,16,17,7,11,2,8,8,2,4,4,3,1,1,0,2,3,2,7,20
ASV_5479,15,37,15,19,4,9,6,2,7,3,1,1,1,2,0,0,2,7,0,11,1,3,0,2,7,3,2,12,10,0,0,2
ASV_7807,2,13,12,3,4,9,1,5,1,0,0,2,8,2,9,3,6,5,8,14,4,7,3,7,2,13,3,20,3,7,6,2
ASV_6785,7,2,8,7,2,4,2,9,5,4,2,3,1,14,3,5,11,14,14,11,5,5,6,9,3,3,5,11,3,2,0,3
ASV_6637,12,1,11,12,48,7,5,22,0,0,7,0,0,0,0,0,20,13,3,2,5,0,3,0,2,1,1,4,0,2,2,0
ASV_6513,4,7,16,10,0,2,7,1,11,8,16,12,3,7,6,3,5,2,4,6,3,2,3,4,13,3,4,8,9,1,1,2
ASV_6389,2,13,12,20,1,0,2,4,21,14,8,7,5,8,2,2,10,6,2,7,2,0,2,2,11,15,3,0,1,1,0,0
ASV_5114,24,35,24,33,9,3,9,5,0,0,0,0,0,0,0,0,1,8,0,3,0,1,0,1,13,1,2,0,4,0,1,5
ASV_3770,1,5,3,3,1,0,0,0,26,9,36,8,17,21,12,10,4,2,7,4,1,2,2,1,1,0,2,1,0,0,0,3
ASV_5386,14,9,26,11,12,4,6,0,0,0,0,0,0,0,0,0,10,11,4,11,14,3,6,5,1,9,2,0,11,9,2,2
ASV_7861,3,4,8,5,1,2,12,3,0,0,0,0,0,0,0,1,23,13,13,13,11,7,5,11,14,0,5,1,14,11,1,1
ASV_5839,0,0,1,0,0,1,0,1,41,34,11,28,13,10,4,9,1,1,2,1,0,0,5,0,13,2,2,1,1,0,0,0
ASV_6474,15,5,2,8,6,2,2,2,0,1,2,0,0,0,1,0,5,10,1,10,0,0,3,2,10,9,51,4,4,2,9,15
ASV_5742,10,5,14,9,0,14,14,4,0,1,0,0,0,0,0,0,5,6,2,4,6,15,1,6,14,5,13,15,5,4,4,5
ASV_3711,4,11,11,3,0,1,3,6,34,10,17,4,1,1,3,2,6,7,2,7,2,5,3,5,10,1,4,6,6,1,2,3
ASV_5866,6,7,1,2,0,1,0,3,21,19,35,15,1,4,6,12,8,2,2,4,1,2,4,5,8,4,3,1,0,1,1,1
ASV_43,15,6,10,1,1,8,4,6,10,3,9,6,2,0,0,1,7,11,5,13,2,10,1,6,8,2,5,14,0,9,2,3
ASV_7513,8,20,22,8,18,3,7,2,0,0,5,0,0,0,0,0,12,16,5,13,3,2,5,11,2,2,8,4,1,2,1,0
ASV_50,6,4,2,6,2,0,2,1,4,0,14,10,0,0,5,4,19,4,27,16,1,1,2,4,14,5,5,7,0,4,4,7
ASV_5499,7,20,7,9,7,8,7,3,0,0,4,3,1,1,14,5,7,8,14,7,8,4,4,4,2,6,7,4,3,4,1,1
ASV_594,5,15,7,3,5,2,6,2,5,2,10,5,4,3,5,0,7,10,9,5,4,7,1,8,13,2,3,4,2,7,4,15
ASV_6725,3,5,2,5,14,2,3,15,0,1,0,1,0,0,0,4,5,1,16,3,8,2,5,3,5,2,6,1,22,17,13,16
ASV_4643,3,10,21,8,4,4,3,5,8,9,13,4,2,1,3,2,8,8,3,4,1,10,0,9,11,2,2,10,5,4,0,2
ASV_14,9,3,4,2,2,6,0,1,8,7,18,11,1,4,0,10,4,1,30,3,8,3,22,6,0,7,1,6,0,0,1,0
ASV_6325,10,13,3,9,1,2,3,4,0,3,1,4,0,7,4,1,21,5,11,12,5,1,7,11,7,4,6,4,3,5,6,5
ASV_51,4,3,0,7,0,2,7,5,41,5,2,3,3,3,0,1,1,4,2,10,1,2,0,5,19,18,3,18,2,1,2,4
ASV_8167,1,1,0,1,6,6,1,3,1,3,0,0,1,2,0,1,2,22,0,15,0,10,0,3,3,5,2,56,9,6,7,11
ASV_4534,11,9,20,11,12,5,6,8,1,0,0,0,0,0,0,0,12,1,3,18,7,1,1,3,15,4,6,11,5,4,1,2
ASV_6575,2,1,45,20,1,0,1,0,3,1,0,5,1,0,1,0,14,15,4,3,3,4,0,0,10,10,6,2,8,14,3,0
ASV_8253,3,4,0,3,1,5,1,5,22,1,17,12,5,2,6,1,7,6,2,6,5,10,7,3,10,3,0,2,11,6,5,5
ASV_6100,11,3,11,3,3,10,1,2,4,1,3,4,1,0,0,2,12,10,12,6,2,7,3,1,14,13,5,10,7,10,5,0
ASV_7660,2,15,8,3,17,7,3,4,2,0,0,0,0,2,0,0,8,4,7,4,10,3,4,14,24,3,1,2,4,10,11,4
ASV_6385,3,2,7,3,11,11,8,13,0,4,0,0,0,0,1,1,4,4,2,8,5,4,3,8,11,5,2,17,9,10,17,3
ASV_24,0,4,4,7,3,1,1,1,5,0,11,13,1,4,5,3,20,2,25,8,0,2,7,0,17,8,5,4,2,6,5,2
ASV_8319,0,2,1,0,0,0,2,2,32,1,61,34,4,12,5,2,4,1,1,0,3,0,2,0,3,1,0,0,0,3,0,0
ASV_7069,0,0,0,0,0,4,0,2,0,0,2,1,88,19,37,1,5,0,1,2,0,2,2,0,2,0,0,0,3,3,1,1
ASV_5159,13,15,6,10,8,1,1,1,0,0,0,0,0,0,0,0,3,21,4,15,1,20,2,10,3,6,10,10,2,2,6,5
ASV_2684,9,10,0,0,0,1,0,0,4,19,10,7,5,6,1,5,6,5,12,13,22,6,13,4,2,4,2,6,0,1,2,0
ASV_6794,1,0,1,0,1,7,33,15,0,0,0,0,0,2,0,4,4,1,1,1,11,29,16,9,0,3,1,1,10,8,3,13
ASV_2758,7,13,8,5,0,3,8,3,6,2,1,6,4,6,4,0,9,5,3,9,11,12,5,8,10,2,6,3,4,8,0,4
ASV_6625,1,0,3,30,14,2,0,1,0,0,0,0,0,1,2,13,44,5,2,4,1,5,0,6,3,4,2,4,13,3,5,7
ASV_5490,2,5,1,8,0,1,10,2,5,0,8,24,9,7,4,30,9,3,1,1,2,0,2,1,12,12,1,3,6,1,0,4
ASV_7854,2,3,43,18,0,11,5,0,0,11,0,0,1,0,0,4,6,21,7,2,5,0,0,1,3,4,11,4,9,2,1,0
ASV_4482,7,4,6,8,9,14,13,7,1,0,0,0,0,0,0,0,6,5,7,8,4,8,8,10,1,4,4,11,10,10,6,3
ASV_5697,10,0,7,5,5,5,0,2,0,0,2,0,0,0,2,0,6,6,4,8,12,10,5,2,10,10,6,16,3,11,18,9
ASV_149,4,1,5,1,5,5,2,18,0,0,0,1,0,6,3,4,2,0,0,0,5,33,8,5,1,1,0,0,31,15,8,10
ASV_2065,1,4,10,19,4,0,3,1,3,3,11,1,4,2,3,0,12,14,9,8,7,0,2,6,9,10,9,6,3,5,1,4
ASV_5101,6,3,5,4,5,5,3,6,3,2,11,4,2,2,1,3,4,9,5,20,13,5,1,16,7,0,2,4,3,5,6,8
ASV_7476,9,8,27,9,1,11,5,0,0,1,0,0,1,0,0,0,7,13,9,2,6,11,3,0,10,4,6,9,7,7,5,2
ASV_5952,1,4,4,2,0,0,0,2,12,6,22,29,6,2,6,12,10,2,5,5,4,1,6,5,9,8,2,5,1,1,0,1
ASV_8506,1,1,7,3,0,3,10,0,13,9,7,16,6,6,15,29,1,6,1,3,1,7,2,0,6,6,3,1,5,1,3,1
ASV_1911,0,1,7,4,0,7,1,2,11,4,28,17,3,21,15,24,2,1,2,3,2,1,1,1,6,1,5,1,1,0,0,1
ASV_7177,4,6,26,5,6,23,10,15,0,0,0,0,0,0,0,3,10,3,1,1,2,5,2,5,6,5,5,23,1,4,0,1
ASV_6194,4,16,6,4,5,15,2,17,1,2,10,0,0,1,0,3,2,8,4,7,6,15,5,7,14,3,1,8,2,0,0,4
ASV_8232,2,1,8,5,5,0,3,4,4,0,12,9,7,6,4,0,9,7,6,3,2,0,2,2,8,34,3,0,9,4,2,11
ASV_5437,10,24,7,5,2,4,3,7,8,1,7,4,0,2,1,0,7,7,0,12,3,3,3,0,20,1,2,5,7,6,5,6
ASV_8059,5,7,9,5,1,5,6,6,0,0,5,5,1,2,2,8,5,7,2,8,4,3,1,6,20,8,4,17,4,7,1,8
ASV_6034,4,4,7,0,0,5,1,3,19,41,3,4,5,13,2,6,0,2,1,2,0,6,0,3,8,9,1,7,14,0,1,1
ASV_7525,12,8,25,5,1,7,1,2,2,0,0,0,0,0,0,1,5,12,2,12,8,17,3,9,4,4,4,9,7,1,6,4
ASV_6600,4,9,7,3,1,5,2,5,1,2,3,1,0,0,0,0,10,7,7,11,4,7,2,2,17,9,8,24,5,3,11,1
ASV_87,3,9,3,5,2,3,4,2,28,12,2,0,2,2,0,4,0,7,1,10,1,2,0,2,16,11,4,14,14,1,2,5
ASV_5703,0,5,12,7,56,7,12,3,0,0,1,0,0,0,0,0,2,0,1,3,4,5,0,2,12,3,3,5,2,14,2,10
ASV_32,1,3,4,3,5,0,1,2,4,0,14,11,1,1,15,5,14,2,20,13,2,3,3,4,6,2,9,6,6,3,3,4
ASV_430,4,5,3,14,5,0,0,2,3,4,10,1,1,2,0,0,8,20,5,6,1,1,1,2,4,12,18,22,1,5,0,10
ASV_5859,0,0,1,0,0,0,1,0,26,45,13,25,18,6,6,18,0,1,2,0,0,0,1,1,3,2,0,1,0,0,0,0
ASV_6566,10,8,6,6,0,4,2,7,1,1,5,0,3,5,3,4,19,11,11,7,7,2,7,3,7,4,7,2,2,3,7,5
ASV_3958,8,12,8,8,3,3,4,2,0,2,1,3,3,1,1,0,12,1,9,9,16,2,12,4,7,6,9,5,3,4,7,4
ASV_4434,3,9,5,9,14,2,0,6,0,0,8,5,0,1,7,1,7,22,15,8,1,1,2,4,3,11,9,5,1,3,2,5
ASV_75,3,6,4,3,0,3,2,12,37,9,1,3,0,0,0,3,2,0,1,8,0,1,0,1,18,12,4,27,1,1,4,3
ASV_5769,1,1,0,2,0,0,0,5,39,33,10,9,14,6,4,6,3,2,1,3,2,0,5,1,7,11,3,1,0,0,0,0
ASV_5434,0,3,3,4,8,3,10,5,7,1,19,37,3,3,9,0,4,2,1,2,3,1,2,17,1,0,16,1,1,2,1,0
ASV_6866,0,1,1,0,0,0,0,0,23,44,17,22,16,4,8,6,3,0,1,3,2,0,3,1,11,2,0,0,1,0,0,0
ASV_3059,12,14,9,7,5,1,6,3,3,0,1,0,0,0,1,2,4,9,3,12,6,24,2,11,2,4,2,8,6,2,5,4
ASV_6773,5,5,4,5,3,9,5,7,28,5,10,11,2,4,3,0,1,1,3,8,4,4,2,4,9,7,2,5,2,2,1,7
ASV_6657,3,9,3,26,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,12,2,1,2,3,2,46,26,15,1,1,4,2
ASV_6058,11,30,7,5,1,4,6,7,3,0,0,0,0,0,0,1,7,5,2,7,1,3,1,2,24,4,4,15,5,3,8,2
ASV_8318,5,2,5,6,1,11,4,1,20,12,18,3,4,9,3,3,3,5,7,5,1,1,1,8,12,5,2,7,1,1,2,0
ASV_60,4,4,1,1,0,1,4,4,15,2,13,3,15,14,7,6,3,6,5,4,4,12,3,4,9,3,3,8,5,2,0,3
ASV_112,0,5,8,5,1,2,3,5,5,10,1,7,9,37,4,26,2,0,1,1,2,3,13,0,0,1,1,1,8,7,0,0
ASV_5843,0,1,0,1,0,0,1,2,24,11,15,35,13,8,11,12,1,1,2,0,1,0,2,0,1,6,6,4,7,0,3,0
ASV_7371,8,11,12,3,2,9,4,5,2,0,0,0,0,0,0,1,9,4,8,8,10,15,9,3,1,8,3,11,8,7,5,1
ASV_3589,4,21,5,5,10,7,3,9,1,1,1,1,5,2,2,1,4,2,2,5,8,7,2,6,7,3,7,12,3,5,10,6
ASV_7300,5,10,57,9,0,5,1,2,10,12,4,3,1,9,4,4,0,0,1,1,0,1,2,5,1,4,2,7,5,2,0,0
ASV_5419,10,19,5,8,2,4,0,0,2,1,2,2,0,0,0,0,12,5,7,12,12,1,2,1,10,3,4,18,8,7,4,5
ASV_7400,4,10,11,3,4,9,0,1,0,0,0,0,0,0,0,0,8,1,2,1,11,1,11,2,3,16,17,7,4,12,14,14
ASV_3933,12,9,9,9,7,5,3,1,2,1,5,1,0,0,0,0,5,3,5,10,10,10,2,3,3,4,10,7,7,11,5,7
ASV_8763,5,0,1,28,3,3,5,1,0,0,11,3,2,0,2,1,9,0,0,2,1,3,0,1,1,1,71,1,0,0,3,8
ASV_5353,3,9,11,4,2,3,4,12,1,1,1,0,0,0,0,0,4,4,5,10,6,9,7,18,20,3,0,2,6,4,12,4
ASV_5575,8,6,7,2,3,6,6,6,0,0,2,1,0,1,1,1,5,5,11,4,10,17,7,10,2,1,5,4,10,8,10,6
ASV_3642,4,6,13,2,1,7,1,4,2,1,1,0,1,0,0,5,3,9,3,3,3,30,2,2,11,8,6,21,4,8,3,1
ASV_4863,2,10,10,9,20,11,13,4,0,0,1,1,2,2,8,0,6,3,2,2,9,4,12,7,1,6,3,1,3,5,1,7
ASV_4424,9,7,14,6,0,6,12,8,0,0,0,0,0,0,0,0,11,1,7,0,12,8,6,7,5,7,9,5,18,1,4,2
ASV_6159,18,10,6,9,0,1,0,0,1,2,1,2,0,0,3,0,3,6,15,15,1,8,2,1,19,10,14,10,1,1,5,1
ASV_6150,10,33,6,13,6,1,3,1,0,0,0,0,2,0,0,0,10,4,7,18,3,2,2,6,18,4,3,3,3,3,2,1
ASV_4900,5,5,3,6,7,2,2,2,0,0,0,0,0,0,0,0,10,16,7,10,8,8,8,3,5,4,2,2,9,17,15,8
ASV_1726,5,12,9,14,19,6,2,2,2,1,1,1,5,0,0,0,9,2,7,3,12,4,6,3,3,3,3,2,9,4,8,7
ASV_3510,11,24,2,13,3,2,1,1,0,1,5,4,0,1,1,0,7,3,5,12,3,4,2,8,18,2,6,2,6,6,6,5
ASV_7947,5,11,7,5,4,8,4,7,3,2,3,0,1,0,0,3,4,1,0,2,3,15,7,16,3,3,2,12,7,13,10,3
ASV_7692,5,19,19,5,5,4,3,5,2,3,5,3,1,2,1,1,9,5,6,12,3,5,6,6,1,3,7,2,5,4,2,5
ASV_6558,0,1,3,1,1,3,0,4,16,5,15,27,3,7,9,9,5,12,0,14,2,13,1,5,1,0,0,2,0,3,2,0
ASV_5241,9,10,19,20,11,5,4,1,0,0,0,0,0,0,0,0,11,11,6,16,4,1,0,1,11,4,1,5,8,4,0,1
ASV_2996,9,6,4,3,2,6,3,4,2,2,8,7,10,2,11,2,6,5,2,4,6,25,5,3,1,1,1,1,7,3,8,4
ASV_10,5,5,6,6,1,3,0,0,11,4,25,4,2,1,0,4,3,3,29,5,12,0,14,1,1,10,1,3,0,1,3,0
ASV_185,5,4,4,4,1,3,2,5,43,8,6,1,1,2,0,2,2,5,2,7,0,0,1,2,14,7,1,13,7,6,2,3
ASV_67,1,5,4,1,6,5,3,7,6,4,8,12,8,27,16,10,0,1,1,1,4,2,3,3,4,2,4,3,2,2,4,4
ASV_6448,0,1,0,0,1,0,1,19,1,3,5,3,4,23,10,21,2,1,0,1,0,14,7,13,2,2,0,5,10,6,2,6
ASV_5600,0,1,4,3,1,1,3,0,37,40,13,7,20,9,6,8,0,1,0,0,0,0,1,0,0,0,0,2,4,0,1,1
ASV_461,0,0,0,1,0,0,1,9,3,1,0,3,6,55,8,29,0,1,0,0,1,10,11,0,0,0,0,1,16,2,1,4
ASV_3467,16,9,3,3,11,5,6,8,2,0,3,3,2,0,3,1,5,5,3,12,6,4,4,5,11,3,2,16,1,1,4,5
ASV_1686,3,5,2,5,3,5,1,5,8,3,11,13,7,15,1,5,4,2,6,1,3,3,6,10,5,3,3,5,4,5,7,3
ASV_144,2,4,4,4,1,4,5,2,35,8,9,5,1,2,0,2,1,7,2,3,0,0,0,1,19,8,1,27,1,2,0,2
ASV_4503,13,19,18,8,5,7,4,6,8,2,3,0,0,0,0,0,7,1,14,6,9,4,5,6,3,1,3,2,2,3,2,1
